"","region","scenario","Trade","ReactorCost","FuelCost","Technology","year","Material","demand_type","Units","annual_material_demand"
"1046","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2055,"Fluorine","installation_demand","kt",0.00812991264173434
"1047","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2060,"Copper","installation_demand","kt",0.175392543854269
"1048","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2060,"Fluorine","installation_demand","kt",0.00787512521905669
"1049","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2065,"Copper","installation_demand","kt",0.197129890630439
"1050","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2065,"Fluorine","installation_demand","kt",0.00885113208930671
"1051","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2070,"Copper","installation_demand","kt",0.214589004819588
"1052","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2070,"Fluorine","installation_demand","kt",0.0096350463163995
"1053","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2075,"Copper","installation_demand","kt",0.222078978436018
"1054","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2075,"Fluorine","installation_demand","kt",0.00997134613177721
"1055","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2080,"Copper","installation_demand","kt",0.29387464492305
"1056","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2080,"Fluorine","installation_demand","kt",0.0131949715570449
"1057","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2085,"Copper","installation_demand","kt",0.233042375355418
"1058","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2085,"Fluorine","installation_demand","kt",0.0104636026534583
"1059","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2090,"Copper","installation_demand","kt",0.202946188038884
"1060","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2090,"Fluorine","installation_demand","kt",0.00911228384294589
"1061","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2095,"Copper","installation_demand","kt",0.240980752451022
"1062","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2095,"Fluorine","installation_demand","kt",0.0108200357850509
"1063","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2100,"Copper","installation_demand","kt",0.24515949125695
"1064","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - MSR",2100,"Fluorine","installation_demand","kt",0.0110076611574371
"1065","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2035,"Zirconium","installation_demand","kt",0.00214693950314714
"1066","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2040,"Zirconium","installation_demand","kt",0.00319927023355961
"1067","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2045,"Zirconium","installation_demand","kt",0.00357580649250076
"1068","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2050,"Zirconium","installation_demand","kt",0.00703044182598618
"1069","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2055,"Zirconium","installation_demand","kt",0.00720096462628092
"1070","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2060,"Zirconium","installation_demand","kt",0.00671235475611624
"1071","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2065,"Zirconium","installation_demand","kt",0.00724397864999748
"1072","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2070,"Zirconium","installation_demand","kt",0.00755139398964882
"1073","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2075,"Zirconium","installation_demand","kt",0.00746166559131606
"1074","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2080,"Zirconium","installation_demand","kt",0.00940727329524222
"1075","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2085,"Zirconium","installation_demand","kt",0.00708363692565852
"1076","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2090,"Zirconium","installation_demand","kt",0.00585638795051261
"1077","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2095,"Zirconium","installation_demand","kt",0.00658766724154992
"1078","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - PWR modular",2100,"Zirconium","installation_demand","kt",0.00632835646359306
"1079","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2035,"Copper","installation_demand","kt",0.0725486844877746
"1080","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2040,"Copper","installation_demand","kt",0.114049176096088
"1081","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2045,"Copper","installation_demand","kt",0.152207767002465
"1082","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2050,"Copper","installation_demand","kt",0.314652490029496
"1083","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2055,"Copper","installation_demand","kt",0.33499079069207
"1084","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2060,"Copper","installation_demand","kt",0.319083370609428
"1085","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2065,"Copper","installation_demand","kt",0.349214994067172
"1086","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2070,"Copper","installation_demand","kt",0.36761589185544
"1087","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2075,"Copper","installation_demand","kt",0.365718695372122
"1088","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2080,"Copper","installation_demand","kt",0.463146276847306
"1089","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2085,"Copper","installation_demand","kt",0.350043654600116
"1090","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2090,"Copper","installation_demand","kt",0.289826747253904
"1091","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2095,"Copper","installation_demand","kt",0.325944352719356
"1092","USA","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv.","Nuclear - SMR - SFR",2100,"Copper","installation_demand","kt",0.312957006965382
"1093","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2030,"Copper","installation_demand","kt",0.313387010909698
"1094","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2030,"Zirconium","installation_demand","kt",0.00783467527274245
"1095","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2035,"Copper","installation_demand","kt",0.61739571075495
"1096","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2035,"Zirconium","installation_demand","kt",0.0154348927688737
"1097","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2040,"Copper","installation_demand","kt",1.47507026577924
"1098","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2040,"Zirconium","installation_demand","kt",0.0368767566444809
"1099","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2045,"Copper","installation_demand","kt",1.9729276058716
"1100","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2045,"Zirconium","installation_demand","kt",0.0493231901467901
"1101","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2050,"Copper","installation_demand","kt",3.90612584573122
"1102","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2050,"Zirconium","installation_demand","kt",0.0976531461432805
"1103","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2055,"Copper","installation_demand","kt",4.00309820908468
"1104","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2055,"Zirconium","installation_demand","kt",0.100077455227117
"1105","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2060,"Copper","installation_demand","kt",3.52546672805296
"1106","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2060,"Zirconium","installation_demand","kt",0.088136668201324
"1107","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2065,"Copper","installation_demand","kt",3.77689977923284
"1108","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2065,"Zirconium","installation_demand","kt",0.094422494480821
"1109","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2070,"Copper","installation_demand","kt",3.79692801365982
"1110","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2070,"Zirconium","installation_demand","kt",0.0949232003414955
"1111","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2075,"Copper","installation_demand","kt",3.62225509605784
"1112","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2075,"Zirconium","installation_demand","kt",0.090556377401446
"1113","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2080,"Copper","installation_demand","kt",4.33330852803448
"1114","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2080,"Zirconium","installation_demand","kt",0.108332713200862
"1115","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2085,"Copper","installation_demand","kt",3.11847583159764
"1116","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2085,"Zirconium","installation_demand","kt",0.077961895789941
"1117","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2090,"Copper","installation_demand","kt",2.5004286410158
"1118","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2090,"Zirconium","installation_demand","kt",0.062510716025395
"1119","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2095,"Copper","installation_demand","kt",2.73785760177464
"1120","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2095,"Zirconium","installation_demand","kt",0.068446440044366
"1121","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2100,"Copper","installation_demand","kt",2.63425459122912
"1122","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - Large - PWR",2100,"Zirconium","installation_demand","kt",0.065856364780728
"1123","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2035,"Copper","installation_demand","kt",0.126595464555545
"1124","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2035,"Zirconium","installation_demand","kt",0.0031002970911562
"1125","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2040,"Copper","installation_demand","kt",0.291113269989868
"1126","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2040,"Zirconium","installation_demand","kt",0.00712930457118044
"1127","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2045,"Copper","installation_demand","kt",0.608895193796169
"1128","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2045,"Zirconium","installation_demand","kt",0.0149117190317429
"1129","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2050,"Copper","installation_demand","kt",1.70949056185638
"1130","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2050,"Zirconium","installation_demand","kt",0.0418650749842378
"1131","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2055,"Copper","installation_demand","kt",2.4414109744639
"1132","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2055,"Zirconium","installation_demand","kt",0.0597896565174832
"1133","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2060,"Copper","installation_demand","kt",2.65444365122005
"1134","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2060,"Zirconium","installation_demand","kt",0.0650067832951849
"1135","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2065,"Copper","installation_demand","kt",2.83437842691337
"1136","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2065,"Zirconium","installation_demand","kt",0.0694133492305314
"1137","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2070,"Copper","installation_demand","kt",2.60368485440244
"1138","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2070,"Zirconium","installation_demand","kt",0.0637637107200597
"1139","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2075,"Copper","installation_demand","kt",2.32300383446306
"1140","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2075,"Zirconium","installation_demand","kt",0.0568898898235852
"1141","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2080,"Copper","installation_demand","kt",2.67770434318976
"1142","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2080,"Zirconium","installation_demand","kt",0.065576432894443
"1143","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2085,"Copper","installation_demand","kt",1.84935523941066
"1144","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2085,"Zirconium","installation_demand","kt",0.0452903323937304
"1145","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2090,"Copper","installation_demand","kt",1.42992148714036
"1146","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2090,"Zirconium","installation_demand","kt",0.0350184853993558
"1147","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2095,"Copper","installation_demand","kt",1.51775514226112
"1148","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2095,"Zirconium","installation_demand","kt",0.0371695136880273
"1149","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2100,"Copper","installation_demand","kt",1.4266457566175
"1150","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - BWR",2100,"Zirconium","installation_demand","kt",0.0349382634273672
"1151","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - HTGR",2035,"Copper","installation_demand","kt",0.0740962898087566
"1152","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - HTGR",2035,"Graphite","installation_demand","kt",0.451987367833415
"1153","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - HTGR",2035,"Silicon carbide","installation_demand","kt",0.000740962898087566
"1154","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - HTGR",2040,"Copper","installation_demand","kt",0.13420279994581
"1155","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - HTGR",2040,"Graphite","installation_demand","kt",0.818637079669441
"1156","USA","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv.","Nuclear - SMR - HTGR",2040,"Silicon carbide","installation_demand","kt",0.0013420279994581
