"region","year","Technology_detailed","value","Technology","Units","scenario","Trade","ReactorCost","FuelCost"
"USA",2065,"Nuclear - SMR - SFR",57.25125,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2070,"Nuclear - Large - PWR",572.424527777778,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2070,"Nuclear - Legacy",46.23825,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - BWR",158.038083333333,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - HTGR",93.5816111111111,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - MSR",25.1146111111111,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - PWR modular",49.2721666666667,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2070,"Nuclear - SMR - SFR",68.0068055555556,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2075,"Nuclear - Large - PWR",649.373833333333,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2075,"Nuclear - Legacy",18.0742777777778,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - BWR",190.763138888889,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - HTGR",111.300722222222,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - MSR",28.5863416666667,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - PWR modular",56.2081666666667,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2075,"Nuclear - SMR - SFR",78.6994722222222,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2080,"Nuclear - Large - PWR",747.406027777778,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2080,"Nuclear - Legacy",9.22325,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - BWR",233.720361111111,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - HTGR",134.388861111111,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - MSR",33.1058194444444,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - PWR modular",65.0729722222222,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2080,"Nuclear - SMR - SFR",92.4168888888889,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2085,"Nuclear - Large - PWR",820.489166666667,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2085,"Nuclear - Legacy",9.21455555555555,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - BWR",267.621333333333,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - HTGR",152.382,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - MSR",36.166775,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - PWR modular",71.7346111111111,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2085,"Nuclear - SMR - SFR",102.857472222222,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2090,"Nuclear - Large - PWR",870.345416666667,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2090,"Nuclear - Legacy",9.19997222222222,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - BWR",297.323555555556,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - HTGR",168.038972222222,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - MSR",38.631925,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - PWR modular",77.4435,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2090,"Nuclear - SMR - SFR",111.857277777778,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2095,"Nuclear - Large - PWR",917.8075,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2095,"Nuclear - Legacy",9.18030555555555,"Nuclear - Legacy","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - BWR",327.797305555556,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - HTGR",182.946138888889,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - MSR",40.0722527777778,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - PWR modular",81.1311666666667,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2095,"Nuclear - SMR - SFR",119.222222222222,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2100,"Nuclear - Large - PWR",936.437777777778,"Nuclear - Large - PWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - BWR",353.580027777778,"Nuclear - SMR - BWR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - HTGR",195.032694444444,"Nuclear - SMR - HTGR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - MSR",40.5589666666667,"Nuclear - SMR - MSR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - PWR modular",82.9208611111111,"Nuclear - SMR - PWR modular","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
"USA",2100,"Nuclear - SMR - SFR",124.338888888889,"Nuclear - SMR - SFR","TWh","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod."
